canonical_smiles,molecule_chembl_id,pref_name,max_phase,molecule_type,first_approval
Cc1ccc(S(=O)(=O)O)cc1.Cc1ccsc1C(=O)Nc1cc(CN2CCN(C(=O)CO)CC2)ccc1/C=C/c1n[nH]c2ccccc12,CHEMBL5283463,KW-2450,2,Small molecule,
C=C1[C@H](CO)[C@@H](O)C[C@@H]1n1cnc2c(=O)[nH]c(N)nc21.O,CHEMBL5314362,ENTECAVIR,4,Small molecule,2005
CN1CCN(C2=Nc3ccccc3Sc3nccn32)CC1.O=C(O)/C=C\\C(=O)O,CHEMBL5314364,PENTIAPINE MALEATE,2,Small molecule,
CC[C@@]1([C@H]2O[C@H]([C@H]3O[C@@](O)(CO)[C@H](C)C[C@@H]3C)C[C@H]2C)CC[C@H]([C@@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@@H]([C@H](C)[C@H](OC)[C@@H](C)C(=O)[O-])O3)O2)O1.[Na+],CHEMBL5314365,MONENSIN SODIUM,4,Small molecule,
COc1ccc2[nH]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.COc1ccc2[nH]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.O.O.O.[Mg+2],CHEMBL5314366,ESOMEPRAZOLE MAGNESIUM,4,Small molecule,2001
[Ca+2].[O-2],CHEMBL5314372,LIME,3,Small molecule,
C/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1.O,CHEMBL5314373,"CEFPROZIL, (E)-",4,Small molecule,1991
CO[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](OC)[C@H](OC)[C@H]5OC)[C@H](OC)[C@H]4OC)[C@H](OS(=O)(=O)[O-])[C@H]3OS(=O)(=O)[O-])[C@H](OC)[C@H]2OC)[C@H](OS(=O)(=O)[O-])[C@H]1OS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],CHEMBL5314374,IDRAPARINUX SODIUM,3,Oligosaccharide,
Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1.O.O,CHEMBL5314375,CIDOFOVIR,4,Small molecule,1996
CC(=O)O.CC(=O)O.CC/N=C(\\NCC)NCCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCCN/C(=N/CC)NCC)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc1cccnc1)NC(=O)[C@@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,CHEMBL5314377,GANIRELIX ACETATE,4,Protein,1999
CC(=O)O.CC(=O)O.CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,CHEMBL5314378,CASPOFUNGIN ACETATE,4,Small molecule,2001
C=C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL5314379,VOCLOSPORIN,4,Protein,2021
NCCCC[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2C[C@@H](OC(=O)NCCN)CN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC1=O.N[C@@H](CC(=O)O)C(=O)O.N[C@@H](CC(=O)O)C(=O)O,CHEMBL5314380,PASIREOTIDE DIASPARTATE,4,Protein,2012
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC.CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC.CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC.CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC.O=S(=O)(O)OC[C@H]1O[C@@](COS(=O)(=O)O)(O[C@H]2O[C@H](COS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@H]2OS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@@H]1OS(=O)(=O)O,CHEMBL5314381,IRINOTECAN SUCROSOFATE,3,Unknown,
NCCCC[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2C[C@@H](OC(=O)NCCN)CN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC1=O.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,CHEMBL5314382,PASIREOTIDE PAMOATE,4,Protein,2014
C#CCOc1ccc(Nc2nc(Nc3ccc(C)c(S(=O)(=O)NC(=O)CC)c3)ncc2F)cc1,CHEMBL5314384,R-348,2,Small molecule,
CCc1ccc(CSc2ccc(NS(=O)(=O)c3ccc(C)c(C(=O)O)c3)cc2)cc1,CHEMBL5314385,CP-778875,2,Small molecule,
CCN1CCC(Nc2ccc3c(c2)/C(=C(\\c2cccc(F)c2)c2nc(C)c[nH]2)C(=O)N3)CC1,CHEMBL5314391,XL-999,2,Small molecule,
C[C@H](N)C(=O)N[C@@H](C)C(=O)OCCOc1ccc(-c2c(C#N)c(SCc3csc(-c4ccc(Cl)cc4)n3)nc(N3CCCC3)c2C#N)cc1,CHEMBL5314392,BAY1067197,2,Small molecule,
CC(C)(CN1CCN(C2=Nc3ccccc3Oc3ccccc32)CC1)C(=O)O,CHEMBL5314393,LY2624803,2,Small molecule,
COc1cc2c(cc1S(=O)(=O)c1ccc(OCc3ccc(Cl)cc3)cc1)CCN(C)CC2,CHEMBL5314394,SB-773812,2,Small molecule,
CC(C)(C)c1nnc([C@H]2O[C@@H](n3cnc4c(Nc5ccc(Cl)cc5F)ncnc43)[C@H](O)[C@@H]2O)o1,CHEMBL5314395,GW493838,2,Small molecule,
CNC1CN(c2cc(N)nc(CC(C)C)n2)C1,CHEMBL5314396,UR-63325,2,Small molecule,
Cc1ccc(C(=O)NC2CC2)cc1-n1ncc(C(=O)c2cccc(C#N)c2)c1N,CHEMBL5314397,ACUMAPIMOD,2,Small molecule,
O=C(Nc1cccc2cnccc12)N[C@@H]1CC2(CCC2)Oc2ccc(F)cc21,CHEMBL5314398,GRC-6211,2,Small molecule,
Cc1ccc(N2c3cccc(C(=O)Nc4ccc(OCC(F)(F)F)nc4)c3OC[C@@H]2CO)nc1,CHEMBL5314399,JTS-653,2,Small molecule,
FC(F)(F)c1cccnc1-c1ccc(-c2nc3ccc(Br)cc3[nH]2)nc1,CHEMBL5314400,DWP05195,2,Small molecule,
Cc1ncccc1C(=O)N1CCN(S(=O)(=O)c2ccc(C(F)(F)F)cc2)C[C@@H]1C,CHEMBL5314401,CNV2197944,2,Small molecule,
O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1cc(F)cc(F)c1,CHEMBL5314402,TC-6987,2,Small molecule,
COc1cc(Cl)ccc1CCNC(=O)c1ccc(Oc2cc3c(cc2Cl)[C@@H](C(=O)O)CCO3)cc1,CHEMBL5314403,ARRY-502,2,Small molecule,
CC[C@H]1[C@@H]2C[C@H]3[C@@H]4N(C)c5ccccc5[C@]45C[C@@H]([C@@H]2[C@H]5O)N3[C@@H]1O,CHEMBL5314404,AJMALINE,3,Small molecule,
CC(C)N1CCN(Cc2cnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)CC1.Cl,CHEMBL5314409,GSK-2269557,2,Small molecule,
C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)N4C[C@H]5CCN(C)[C@H]5C4)cc23)c1,CHEMBL5314410,THELIATINIB,2,Small molecule,
CC1(C)COc2ccc(F)cc2CN2c3nc4c(cnn4cc3OC[C@H]2C(F)F)C(=O)N1,CHEMBL5314412,ZOTIZALKIB,2,Small molecule,
COc1cc2ncc3c(c2cc1-c1cn(C)nc1C)n(-c1c(F)cncc1OC)c(=O)n3C,CHEMBL5314413,LARTESERTIB,2,Small molecule,
CS(=O)(=O)O.CS(=O)(=O)O.Cc1c(F)c(N)c2c(=O)cc(-c3ccc(NC(=O)[C@@H](N)CCCCN)c(F)c3)oc2c1F,CHEMBL5314418,AFP-464,2,Small molecule,
Cc1ccc2c(-c3nc(Nc4cc(CN5C[C@@H](C)N[C@@H](C)C5)cc(C5CC5)c4)ncc3Cl)c[nH]c2c1,CHEMBL5314420,TUSPETINIB,2,Small molecule,
CCOc1cc(CN2CCOCC2)cc2[nH]c(=O)c3c(c12)NCCC3.Cl.Cl.O.O,CHEMBL5314421,AMELPARIB DIHYDROCHLORIDE DIHYDRATE,2,Small molecule,
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL5314422,BERBERINE URSODEOXYCHOLATE,2,Small molecule,
CNc1cc(Nc2cccn(-c3ccccn3)c2=O)nc2c(C(=O)N[C@@H]3CC[C@H]3OC)cnn12,CHEMBL5314423,ZASOCITINIB,3,Small molecule,
O=Cc1c(O)cccc1OC[C@@H]1COCCN1C(=O)c1cccnc1CCO,CHEMBL5314424,OSIVELOTOR,2,Small molecule,
O=S1(=O)CCOCN1,CHEMBL5314425,MISETIONAMIDE,2,Small molecule,
O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[K+].[K+].[K+].[K+].[Mg+2],CHEMBL5314426,POTASSIUM MAGNESIUM CITRATE (4:1:2),2,Small molecule,
Cc1nc(N2CCC3(CC2)CO[C@@H](C)[C@H]3N)c(CO)nc1Sc1ccnc(N)c1Cl,CHEMBL5314427,VOCIPROTAFIB,2,Small molecule,
CNC(=O)c1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)ccnc2cc1OC,CHEMBL5314428,ZANZALINTINIB,3,Small molecule,
COc1cc2nccc(Oc3ccc(NC(=O)c4cc5c(n(-c6ccccc6)c4=O)CCCC5=O)nc3)c2cc1OC,CHEMBL5314429,TAMNORZATINIB,2,Small molecule,
Cc1[nH]nc2c1N=C(c1ccccc1Cl)c1cnc(N3CCOCC3)cc1N2,CHEMBL5314430,TINENGOTINIB,3,Small molecule,
Cc1c(-c2ccnc(C(F)(F)F)c2)ncn1CC(=O)Nc1ccc(-c2cnccn2)cn1,CHEMBL5314431,ZAMAPORVINT,2,Small molecule,
CC(C)C[C@@H](C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12)N(C)C(=O)c1cc2c(F)cc(F)c(F)c2[nH]1,CHEMBL5314432,ZEVOTRELVIR,2,Small molecule,
CS(=O)(=O)c1cncc(C(=O)N2[C@@H](C(=O)N[C@@H](c3cc(F)c(C(F)(F)F)cc3F)C3CC3)C[C@H]3C[C@H]32)c1,CHEMBL5314433,NELUTROCTIV,2,Small molecule,
COc1ccc(C2CCC(CN(C(=O)C3CCC(O)CC3)c3cccc(-c4cnn(C5CC5)c4)c3)CC2)cc1C,CHEMBL5314434,OMESDAFEXOR,2,Small molecule,
NCc1nccc(-c2cc(COc3ccccc3CC(=O)O)cc3ccoc23)c1F,CHEMBL5314435,PELECOPAN,2,Small molecule,
COc1cc(C(=O)N[C@H]2CC[C@H](N3CCN(C)CC3)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)CC1(CC1)C(=O)N2C,CHEMBL5314436,PLOGOSERTIB,2,Small molecule,
Cc1c(NC2=NCCN2)ccc2[nH]cnc12,CHEMBL5314437,POVAFONIDINE,2,Small molecule,
CC(C)(Cc1cc2c(-c3ccc(C#N)cc3)cncc2s1)C(=O)O,CHEMBL5314438,PULIGINURAD,2,Small molecule,
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c(C#N)cnc2cc1O[C@H]1CCOC1,CHEMBL5314440,SACIBERTINIB,2,Small molecule,
Cc1ccc(C(=O)Nc2nc(-c3ccco3)c(C(=O)C3CCOCC3)s2)cn1,CHEMBL5314441,SIPAGLADENANT,2,Small molecule,
N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,CHEMBL5314442,SITAGLIPTIN FENILALANIL,2,Small molecule,
CCCn1cc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nc21,CHEMBL5314444,TUNODAFIL,2,Small molecule,
O=C(O)CC[C@H](NP(=O)(O)OCCC[C@H](NC(=O)CC[C@H](NC(=O)CCCCCNC(=O)c1ccc([18F])cc1)C(=O)O)C(=O)O)C(=O)O,CHEMBL5314445,VIDOFLUFOLASTAT(18F),2,Small molecule,
[2H]C[C@@H]1CCC[C@H](C[2H])N1C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](Cc1cn(C(=O)OC)c2ccccc12)C(=O)N[C@H](CCCC)C(=O)O,CHEMBL5314446,VODUDEUTENTAN,2,Small molecule,
C[C@H](Nc1ccc2c(c1)OCCn1cc(N3C(=O)SC[C@H]3C(F)F)nc1-2)C(N)=O,CHEMBL5314447,VULOLISIB,2,Small molecule,
CC#C[C@@H](CC(=O)O)c1ccc(O[C@@H]2CCc3c(-c4ccc(O[C@@H]5CCOC5)nc4)ccc(F)c32)cc1,CHEMBL5314448,XELAGLIFAM,2,Small molecule,
CCc1nc2ncc(F)cn2c1C(=O)c1cc(Br)c(O)c(Br)c1,CHEMBL5314450,XININURAD,2,Small molecule,
CCCn1cc(OCC(F)(F)F)c(C(=O)Nc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)cn2)n1,CHEMBL5314452,ADRIXETINIB,2,Small molecule,
O=C(OCCOCCOCCOC(=O)N(Cc1cccs1)Cc1cccs1)N(Cc1cccs1)Cc1cccs1,CHEMBL5314453,ALINTEGIMOD,2,Small molecule,
O=C(/C=C/c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CCNCC1,CHEMBL5314454,BODITRECTINIB,2,Small molecule,
Cc1c(C(=O)O)ccc2c3n(nc12)[C@@H]1[C@H](C3)N(CC2CC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,CHEMBL5314455,BRIGIMADLIN,3,Small molecule,
CNC[C@H](O)c1ccc(OC(=O)C(C)C)c(OC(=O)C(C)C)c1,CHEMBL5314457,DIBUTEPINEPHRINE,2,Small molecule,
NC(=O)c1c(N)nn2ccc(N3C[C@@H](F)C[C@@H]3c3cc(F)ccc3F)nc12,CHEMBL5314458,EMZELTRECTINIB,2,Small molecule,
Cc1ccc(-c2ncccn2)c(C(=O)N2[C@H]3CC[C@@H](COc4ccc(F)cn4)[C@@H]2CC3)c1,CHEMBL5314459,FAZAMOREXANT,3,Small molecule,
COc1c(C#N)ccc(N2C(=O)C(C)(C)N(c3ccc(C)nc3)C2=S)c1F,CHEMBL5314460,FAZNOLUTAMIDE,2,Small molecule,
COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1nc2c(c(Nc3ccccc3S(=O)(=O)C(C)C)n1)CCN2,CHEMBL5314461,FICONALKIB,2,Small molecule,
O=C(c1nc2n(n1)[C@H](c1ccccc1)C[C@@H]2F)C1CC1,CHEMBL5314462,FLIZASERTIB,2,Small molecule,
C=CC(=O)N1CCN2c3c(c(=O)n(-c4c(C)ccnc4C(C)C)c4nc(-c5c(O)cccc5F)c(Cl)cc34)N(C)C(=O)[C@H]2C1,CHEMBL5314463,FULZERASIB,2,Small molecule,
Cn1ncc(C(=O)N2CCOCC2)c1C(=O)Nc1ccn2nc(-c3ccccc3)nc2c1,CHEMBL5314465,GEMLAPODECT,2,Small molecule,
CC(C)(O)c1ccc(Nc2ncnc3c2CCN(c2ccc(C#N)c(Cl)c2)C3)nc1,CHEMBL5314466,GUMELUTAMIDE,2,Small molecule,
CC(C)(O)CCn1ncc(-c2onc(-c3c(F)cccc3Cl)c2-c2ncccn2)c1C(F)(F)F,CHEMBL5314467,IZUMEROGANT,2,Small molecule,
O=C(O)CCCN[C@@H](Cn1c(=O)c2c(n(Cc3c(F)cccc3C(F)(F)F)c1=O)COC21CCN(Cc2ccc(C(F)(F)F)o2)CC1)c1ccccc1,CHEMBL5314469,MERIGOLIX,2,Small molecule,
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC(F)F,CHEMBL5314470,MIFANERTINIB,2,Small molecule,
N[C@@H]1c2ccccc2OC12CCN(c1cnc3c(N4CCCc5ncccc54)nnc-3[nH]1)CC2,CHEMBL5314471,MIGOPROTAFIB,2,Small molecule,
Cc1cc2n(c1)S(=O)(=O)c1ccc(C(=O)NCC[C@H]3COCCO3)cc1NC2=O,CHEMBL5314472,NERACORVIR,2,Small molecule,
NC(=O)c1cnc(Nc2cccc(NC(=O)[C@H]3CCCNC3)c2)cc1NCc1cc(F)cc(F)c1,CHEMBL5314473,NIMUCITINIB,2,Small molecule,
CC(C)(C(=O)N1CCOc2c(C#N)cncc2C1)C(F)F,CHEMBL5314474,ODITRASERTIB,2,Small molecule,
CCCN1CC(Oc2ccc([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(C)(C)F)cc2)C1,CHEMBL5314475,PALAZESTRANT,3,Small molecule,
COC(=O)N1c2ccc3c(nc([C@H](O)c4cc(F)ccc4OC)n3[C@@H]3CCC[C@@H](C(=O)O)C3)c2CC[C@@H]1C,CHEMBL5314476,POCENBRODIB,2,Small molecule,
N=C(N)NOCCONC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,CHEMBL5314477,PRALURBACTAM,2,Small molecule,
CC(C)S(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)c(N)n2)C1,CHEMBL5314478,PUMECITINIB,2,Small molecule,
CCOC(F)(F)c1nnc2cnc(-c3cnc(OCC(F)(F)F)c(F)c3)cn12,CHEMBL5314479,RELUTRIGINE,2,Small molecule,
C#C[C@@](C)(O)COc1cc(-c2ccc(N3CC4CC(C3)N4Cc3ccc(OC)nc3)nc2)c2c(C#N)cnn2c1,CHEMBL5314480,RESENCATINIB,2,Small molecule,
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(-c3oncc3C)c2)n1,CHEMBL5314481,RISVODETINIB,2,Small molecule,
CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCCC(=O)O)cc2S(=O)(=O)N1,CHEMBL5314482,RITIVIXIBAT,2,Small molecule,
COc1cc(/C=C/c2ccc(S(=O)(=O)N3CCN(CCO)CC3)cc2)ccc1/C=C/c1ccc(N)cc1,CHEMBL5314483,RIZEDISBEN,2,Small molecule,
CCc1ccc(Oc2ncccc2-c2cnccc2OC)cc1,CHEMBL5314484,ROLUSAFINE,2,Small molecule,
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)c(N)n1,CHEMBL5314485,ROVADICITINIB,2,Small molecule,
O=c1ccc(-c2cnc(OCC(F)(F)F)nc2)nn1Cc1cncc(F)c1,CHEMBL5314486,SEVASEMTEN,2,Small molecule,
COc1c([C@H]2[C@H](C(=O)Nc3ccnc(C(N)=O)c3)O[C@@](C)(C(F)(F)F)[C@H]2C)ccc(F)c1F,CHEMBL5314487,SUZETRIGINE,3,Small molecule,
O=C1CC[C@@H](Oc2cc(Cl)c(-c3noc(-c4cn5cc(C(F)(F)F)cc(Cl)c5n4)n3)cc2Cl)CN1,CHEMBL5314488,TAMUZIMOD,2,Small molecule,
Cc1cccc(C)c1NC(=O)C[N+]1(Cc2ccccc2)CCCCCC1.[Cl-],CHEMBL5314489,TAPLUCAINIUM CHLORIDE,2,Small molecule,
C[C@H](c1ccc(Cl)cc1Cl)n1nc(C(F)(F)F)c2ncc(N3CC([C@H]4CCCN(CCO)C4)C3)nc21,CHEMBL5314490,TIVUMECIRNON,2,Small molecule,
CC(C)C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC(=O)[C@@H](NC(=O)[C@H](CN)NC(=O)[C@@H](NC(=O)C[C@H](CN)c2cccc(Cl)c2)[C@@H](C)O)CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC1=O,CHEMBL5314491,UPLEGANAN,2,Small molecule,
CCCCCCCCCCn1cc(CCC(N)(CO)CO)nn1,CHEMBL5314492,VONIFIMOD,2,Small molecule,
CCc1cnc(OC(C)C)c(C2(C(=O)NS(=O)(=O)c3cccc4nc(C)ccc34)CC2)c1,CHEMBL5314493,ZATONACAFTOR,2,Small molecule,
CC(C)c1ccc(N(C)c2ccc3c(c2)OCC[C@H]3CNc2cnccc2C(=O)O)cc1,CHEMBL5314494,ZAVONDEMSTAT,2,Small molecule,
Cn1nc(-c2ccc(C(=O)NCC(F)F)cc2)nc1Nc1ccc2[nH]ncc2c1C1CC1,CHEMBL5314495,ZELASUDIL,2,Small molecule,
Cc1nc(N2CC([C@H]3CCCN([C@H]4C[C@](C)(C(=O)O)C4)C3)C2)nc(N[C@H](C)c2ccc(Cl)cc2Cl)c1Cl,CHEMBL5314496,ZELNECIRNON,2,Small molecule,
CCn1ncc2c1-c1cnc(N)c(c1)O[C@H](C)c1cc(F)ccc1-c1nn(C)nc1C2,CHEMBL5314497,ZIDESAMTINIB,2,Small molecule,
C=CC(=O)NC1CCN(c2ncc3ncnc(Nc4ccc(Oc5ccc6c(c5)ncn6C)c(C)c4)c3n2)CC1,CHEMBL5314498,ZONGERTINIB,3,Small molecule,
Cc1cccc(COc2ccc(Sc3ccoc3C3NC(=O)NC3=O)cc2)c1,CHEMBL5314499,ADERAMASTAT,2,Small molecule,
[2H]c1cc([C@]2(C#N)O[C@H](COC(=O)C(C)C)[C@@H](OC(=O)C(C)C)[C@H]2OC(=O)C(C)C)n2ncnc(N)c12,CHEMBL5314500,MINDEUDESIVIR,2,Small molecule,
O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)CCCCCCCNC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](Cc1ccccc1)NC(=O)CCCC(=O)NC12CNCCNCC(NC(=O)CCCC(=O)N[C@H](Cc3ccccc3)C(=O)N[C@H](Cc3ccccc3)C(=O)NCCCCCCCC(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)(CNCCNC1)CNCCNC2)C(=O)O)C(=O)O,CHEMBL5314501,ABEFOLASTAT TESAROXETAN,2,Small molecule,
CNCCN(C)c1cc(F)ccc1Nc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,CHEMBL5314502,ANERATRIGINE,2,Small molecule,
CCOc1c(C(=O)O)cnn1-c1cccc(-c2cccc(C)c2OCc2ccc3c(c2C)CCN(C2CCOCC2)C3)n1,CHEMBL5314503,AVENCIGUAT,2,Small molecule,
Cc1cc(/C=C/C#N)cc(C)c1-c1cccc2c(N)nc(Nc3ccc(C#N)cc3)nc12,CHEMBL5314504,BAVTAVIRINE,2,Small molecule,
CC(C)c1c(C(=O)Nc2ccc(CO)cc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,CHEMBL5314505,BEMFIVASTATIN,2,Small molecule,
Cc1cc(O)cc(C)c1C[C@@H](C(N)=O)N(C(=O)[C@H](N)CCCNC(=N)N)[C@@H](CCCCN)c1nc(Cc2ccccc2)no1,CHEMBL5314506,BEVEMIPRETIDE,2,Small molecule,
C[C@H]1CN2CCNCc3ccc(C(=O)NCC(F)F)c1c32,CHEMBL5314507,BEXICASERIN,2,Small molecule,
CC(C)C(=O)N([C@H]1C[C@@H](C(=O)N2CCOCC2)N(C(=O)[C@@H]2CCN(C(C)(C)C)[C@H]2c2ccc(Cl)cc2)C1)[C@H]1CC[C@@H](C)CC1,CHEMBL5314508,BIVAMELAGON,2,Small molecule,
CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)CCOC)C(C)C)C2)C(C)C,CHEMBL5314509,BLEXIMENIB,2,Small molecule,
COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCCCC(=O)O,CHEMBL5314510,CANLITINIB,2,Small molecule,
C=CC(=O)N1CCC[C@@H](c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CCCCC4)C1,CHEMBL5314511,CINSEBRUTINIB,2,Small molecule,
N#CN1C[C@H](n2nc(-c3ccc(Oc4ccc(Cl)cn4)cc3)c(C(N)=O)c2N)CCC12CC2,CHEMBL5314512,CIVOREBRUTINIB,2,Small molecule,
Cn1c(-c2ccc(C(N)=O)cc2F)nnc1C(C)(C)Oc1c(F)cc(Cl)cc1F,CHEMBL5314513,CLOFUTRIBEN,2,Small molecule,
CN[C@@H](C)C(=O)N[C@H]1CN(S(=O)(=O)c2cccc(S(=O)(=O)N3CC[C@H]4CC[C@@H](C(=O)NC(c5ccccc5)c5ccccc5)N4C(=O)[C@@H](NC(=O)[C@H](C)NC)C3)c2)CC[C@H]2[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)CCN2C1=O,CHEMBL5314514,DASMINAPANT,2,Small molecule,
CC(C)C[C@H](NC(=O)CNC(=O)[C@@H]1CCN1c1ccc(F)cc1F)B1OC(=O)[C@H](CC(=O)O)O1,CHEMBL5314515,DAVELIZOMIB,2,Small molecule,
O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)Nc1ccc(Br)cc1-c1nnn[nH]1,CHEMBL5314516,EMIDURDAR,2,Small molecule,
COc1cc(-c2ccc(CN[C@H]3C[C@@H](O)[C@@H](N(C)c4ncnc5sc(CC(F)(F)F)cc45)C3)cc2)nnc1OC,CHEMBL5314517,EMILUMENIB,2,Small molecule,
C=CC(=O)N1CCN(c2c(C#N)c(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(N)c(F)c(F)c(F)c4F)c(Cl)cc23)CC1,CHEMBL5314518,GLECIRASIB,2,Small molecule,
